reservorio,anio,mes,volumen_000m3,periodo
TOTAL,1998.0,03,240134.0,199803
TOTAL,1999.0,03,276783.0,199903
TOTAL,2000.0,03,276019.337,200003
TOTAL,2001.0,03,286712.97400000005,200103
TOTAL,2002.0,03,262120.0,200203
TOTAL,2003.0,03,276177.5,200303
TOTAL,2004.0,03,221356.09100000001,200403
TOTAL,2005.0,03,154457.863,200503
TOTAL,2006.0,03,325479.272,200603
TOTAL,2007.0,03,303355.911,200703
TOTAL,2008.0,03,227522.367,200803
TOTAL,2009.0,03,208512.00494743694,200903
TOTAL,2010.0,03,310364.53245338367,201003
TOTAL,2011.0,03,399631.3615316379,201103
TOTAL,2012.0,03,382344.4188623829,201203
TOTAL,2013.0,03,387630.52253668883,201303
TOTAL,2014.0,03,221688.1352089954,201403
TOTAL,2015.0,03,262257.43136995763,201503
TOTAL,2016.0,03,279779.5868500233,201603
TOTAL,2017.0,03,366028.52486192546,201703
TOTAL,2018.0,03,409602.2357502099,201803
TOTAL,2019.0,03,393033.7996934192,201903
TOTAL,2020.0,03,403844.92624390963,202003
TOTAL,2021.0,03,389782.9792042287,202103
TOTAL,2022.0,03,387386.53450883797,202203
TOTAL,2023.0,03,287894.1782802238,202303
TOTAL,2024.0,03,411631.06071608776,202403
TOTAL,2025.0,03,408684.3954722267,202503
TOTAL,1968.0,04,,196804
TOTAL,1969.0,04,55600.0,196904
TOTAL,1970.0,04,159300.0,197004
TOTAL,1971.0,04,151920.0,197104
TOTAL,1972.0,04,262400.0,197204
TOTAL,1973.0,04,283601.0,197304
TOTAL,1974.0,04,302862.0,197404
TOTAL,1975.0,04,292418.0,197504
TOTAL,1976.0,04,215880.0,197604
TOTAL,1977.0,04,185360.0,197704
TOTAL,1978.0,04,141830.0,197804
TOTAL,1979.0,04,140680.0,197904
TOTAL,1980.0,04,75810.0,198004
TOTAL,1981.0,04,218160.0,198104
TOTAL,1982.0,04,145984.0,198204
TOTAL,1983.0,04,14858.0,198304
TOTAL,1984.0,04,259709.0,198404
TOTAL,1985.0,04,298237.0,198504
TOTAL,1986.0,04,279073.0,198604
TOTAL,1987.0,04,177520.0,198704
TOTAL,1988.0,04,202930.0,198804
TOTAL,1989.0,04,180130.0,198904
TOTAL,1990.0,04,28570.0,199004
TOTAL,1991.0,04,177610.0,199104
TOTAL,1992.0,04,27070.0,199204
TOTAL,1993.0,04,147420.0,199304
TOTAL,1994.0,04,274587.0,199404
TOTAL,1995.0,04,161240.0,199504
TOTAL,1996.0,04,145610.0,199604
TOTAL,1997.0,04,239460.0,199704
TOTAL,1998.0,04,224740.0,199804
TOTAL,1999.0,04,293257.06700000004,199904
TOTAL,2000.0,04,254825.293,200004
TOTAL,2001.0,04,270016.163,200104
TOTAL,2002.0,04,281759.441,200204
TOTAL,2003.0,04,266588.75299999997,200304
TOTAL,2004.0,04,232208.02300000002,200404
TOTAL,2005.0,04,161912.133,200504
TOTAL,2006.0,04,327506.084,200604
TOTAL,2007.0,04,311633.966,200704
TOTAL,2008.0,04,212307.28399999999,200804
TOTAL,2009.0,04,224517.88749728128,200904
TOTAL,2010.0,04,304106.8457490536,201004
TOTAL,2011.0,04,401024.1836947634,201104
TOTAL,2012.0,04,403123.2506119892,201204
TOTAL,2013.0,04,358190.26407786575,201304
TOTAL,2014.0,04,218503.7131511373,201404
TOTAL,2015.0,04,292441.7983563415,201504
TOTAL,2016.0,04,292394.75776900887,201604
TOTAL,2017.0,04,381726.31527665985,201704
TOTAL,2018.0,04,391972.50373618945,201804
TOTAL,2019.0,04,387634.5217771552,201904
TOTAL,2020.0,04,382177.5659796043,202004
TOTAL,2021.0,04,401207.5153069099,202104
TOTAL,2022.0,04,380465.15942803223,202204
TOTAL,2023.0,04,303018.27746082493,202304
TOTAL,2024.0,04,395009.93759597867,202404
TOTAL,2025.0,04,400776.1334279302,202504
TOTAL,1968.0,05,,196805
TOTAL,1969.0,05,53500.0,196905
TOTAL,1970.0,05,148500.0,197005
TOTAL,1971.0,05,138220.0,197105
TOTAL,1972.0,05,253600.0,197205
TOTAL,1973.0,05,282016.0,197305
TOTAL,1974.0,05,285980.0,197405
TOTAL,1975.0,05,271674.0,197505
TOTAL,1976.0,05,191820.0,197605
TOTAL,1977.0,05,170760.0,197705
TOTAL,1978.0,05,128392.0,197805
TOTAL,1979.0,05,129060.0,197905
TOTAL,1980.0,05,69696.0,198005
TOTAL,1981.0,05,201772.0,198105
TOTAL,1982.0,05,132726.0,198205
TOTAL,1983.0,05,12264.0,198305
TOTAL,1984.0,05,240880.0,198405
TOTAL,1985.0,05,283610.0,198505
TOTAL,1986.0,05,259000.0,198605
TOTAL,1987.0,05,163700.0,198705
TOTAL,1988.0,05,193580.0,198805
TOTAL,1989.0,05,168190.0,198905
TOTAL,1990.0,05,24890.0,199005
TOTAL,1991.0,05,158996.0,199105
TOTAL,1992.0,05,22952.0,199205
TOTAL,1993.0,05,138420.0,199305
TOTAL,1994.0,05,261038.0,199405
TOTAL,1995.0,05,141176.0,199505
TOTAL,1996.0,05,146400.0,199605
TOTAL,1997.0,05,222600.0,199705
TOTAL,1998.0,05,209140.0,199805
TOTAL,1999.0,05,280213.45999999996,199905
TOTAL,2000.0,05,241985.3,200005
TOTAL,2001.0,05,239518.173,200105
TOTAL,2002.0,05,276069.08400000003,200205
TOTAL,2003.0,05,249411.376,200305
TOTAL,2004.0,05,217938.532,200405
TOTAL,2005.0,05,147453.39500000002,200505
TOTAL,2006.0,05,310295.98151,200605
TOTAL,2007.0,05,293759.6339472027,200705
TOTAL,2008.0,05,193508.77000000002,200805
TOTAL,2009.0,05,208792.912000003,200905
TOTAL,2010.0,05,281524.93552591774,201005
TOTAL,2011.0,05,380611.30788965337,201105
TOTAL,2012.0,05,388876.0442664087,201205
TOTAL,2013.0,05,340279.9139754959,201305
TOTAL,2014.0,05,203282.99260828266,201405
TOTAL,2015.0,05,288450.8800586245,201505
TOTAL,2016.0,05,271803.1130231294,201605
TOTAL,2017.0,05,374312.1409144669,201705
TOTAL,2018.0,05,375639.7966423542,201805
TOTAL,2019.0,05,370729.93397625035,201905
TOTAL,2020.0,05,363534.9315284796,202005
TOTAL,2021.0,05,386123.85071208264,202105
TOTAL,2022.0,05,355629.80331516184,202205
TOTAL,2023.0,05,285036.1946066004,202305
TOTAL,2024.0,05,382248.7594429575,202405
TOTAL,2025.0,05,390734.4395118911,202505
TOTAL,1968.0,06,,196806
TOTAL,1969.0,06,51800.0,196906
TOTAL,1970.0,06,137640.0,197006
TOTAL,1971.0,06,103540.0,197106
TOTAL,1972.0,06,237322.0,197206
TOTAL,1973.0,06,251481.0,197306
TOTAL,1974.0,06,257935.0,197406
TOTAL,1975.0,06,246688.0,197506
TOTAL,1976.0,06,165864.0,197606
TOTAL,1977.0,06,159820.0,197706
TOTAL,1978.0,06,118966.0,197806
TOTAL,1979.0,06,119289.0,197906
TOTAL,1980.0,06,64069.0,198006
TOTAL,1981.0,06,178600.0,198106
TOTAL,1982.0,06,119780.0,198206
TOTAL,1983.0,06,12916.0,198306
TOTAL,1984.0,06,224640.0,198406
TOTAL,1985.0,06,266690.0,198506
TOTAL,1986.0,06,238046.0,198606
TOTAL,1987.0,06,150260.0,198706
TOTAL,1988.0,06,178240.0,198806
TOTAL,1989.0,06,153336.0,198906
TOTAL,1990.0,06,28252.0,199006
TOTAL,1991.0,06,145750.0,199106
TOTAL,1992.0,06,20120.0,199206
TOTAL,1993.0,06,128312.0,199306
TOTAL,1994.0,06,240498.0,199406
TOTAL,1995.0,06,124080.0,199506
TOTAL,1996.0,06,136560.0,199606
TOTAL,1997.0,06,206430.0,199706
TOTAL,1998.0,06,195420.0,199806
TOTAL,1999.0,06,268619.0,199906
TOTAL,2000.0,06,224413.506,200006
TOTAL,2001.0,06,216603.29,200106
TOTAL,2002.0,06,262946.91599999997,200206
TOTAL,2003.0,06,232790.801,200306
TOTAL,2004.0,06,201609.40099999998,200406
TOTAL,2005.0,06,135190.006,200506
TOTAL,2006.0,06,294366.568,200606
TOTAL,2007.0,06,271101.908,200706
TOTAL,2008.0,06,176336.823,200806
TOTAL,2009.0,06,192084.69213032126,200906
TOTAL,2010.0,06,260566.21389214002,201006
TOTAL,2011.0,06,356403.4355063134,201106
TOTAL,2012.0,06,370611.12625107757,201206
TOTAL,2013.0,06,317780.113659456,201306
TOTAL,2014.0,06,192281.33969660944,201406
TOTAL,2015.0,06,274357.3614738691,201506
TOTAL,2016.0,06,253112.68057449494,201606
TOTAL,2017.0,06,354774.4900703652,201706
TOTAL,2018.0,06,360682.1971954026,201806
TOTAL,2019.0,06,343529.4300500334,201906
TOTAL,2020.0,06,340668.0587125346,202006
TOTAL,2021.0,06,365537.96700000006,202106
TOTAL,2022.0,06,331521.4944278725,202206
TOTAL,2023.0,06,264095.0366590278,202306
TOTAL,2024.0,06,362246.4990294619,202406
TOTAL,2025.0,06,371866.8157973679,202506
TOTAL,1968.0,07,,196807
TOTAL,1969.0,07,51300.0,196907
TOTAL,1970.0,07,126710.0,197007
TOTAL,1971.0,07,80075.0,197107
TOTAL,1972.0,07,210270.0,197207
TOTAL,1973.0,07,221273.0,197307
TOTAL,1974.0,07,219367.0,197407
TOTAL,1975.0,07,215076.0,197507
TOTAL,1976.0,07,142476.0,197607
TOTAL,1977.0,07,146160.0,197707
TOTAL,1978.0,07,107372.0,197807
TOTAL,1979.0,07,110312.0,197907
TOTAL,1980.0,07,58653.0,198007
TOTAL,1981.0,07,160196.0,198107
TOTAL,1982.0,07,108550.0,198207
TOTAL,1983.0,07,11588.0,198307
TOTAL,1984.0,07,206004.0,198407
TOTAL,1985.0,07,240358.0,198507
TOTAL,1986.0,07,217500.0,198607
TOTAL,1987.0,07,136340.0,198707
TOTAL,1988.0,07,162310.0,198807
TOTAL,1989.0,07,138314.0,198907
TOTAL,1990.0,07,25450.0,199007
TOTAL,1991.0,07,130826.0,199107
TOTAL,1992.0,07,17976.0,199207
TOTAL,1993.0,07,113755.0,199307
TOTAL,1994.0,07,216180.0,199407
TOTAL,1995.0,07,106975.0,199507
TOTAL,1996.0,07,124700.0,199607
TOTAL,1997.0,07,196804.0,199707
TOTAL,1998.0,07,181380.0,199807
TOTAL,1999.0,07,255812.668,199907
TOTAL,2000.0,07,210190.036,200007
TOTAL,2001.0,07,187195.066,200107
TOTAL,2002.0,07,262160.384,200207
TOTAL,2003.0,07,217268.12099999998,200307
TOTAL,2004.0,07,185239.027,200407
TOTAL,2005.0,07,124175.92499999999,200507
TOTAL,2006.0,07,273718.03168,200607
TOTAL,2007.0,07,247682.491,200707
TOTAL,2008.0,07,156975.43600000002,200807
TOTAL,2009.0,07,179353.47700000083,200907
TOTAL,2010.0,07,239860.0715046609,201007
TOTAL,2011.0,07,328792.43657187547,201107
TOTAL,2012.0,07,347924.37838088576,201207
TOTAL,2013.0,07,292839.23197265866,201307
TOTAL,2014.0,07,175599.284620489,201407
TOTAL,2015.0,07,252711.50606359827,201507
TOTAL,2016.0,07,232817.35896086297,201607
TOTAL,2017.0,07,330075.63798856124,201707
TOTAL,2018.0,07,338361.2116311422,201807
TOTAL,2019.0,07,319848.1287497083,201907
TOTAL,2020.0,07,316396.13197296916,202007
TOTAL,2021.0,07,339593.536593898,202107
TOTAL,2022.0,07,306516.18680005224,202207
TOTAL,2023.0,07,243576.36684592732,202307
TOTAL,2024.0,07,336716.13226996793,202407
TOTAL,2025.0,07,348548.2908044378,202507
TOTAL,1968.0,08,,196808
TOTAL,1969.0,08,50400.0,196908
TOTAL,1970.0,08,110160.0,197008
TOTAL,1971.0,08,50460.0,197108
TOTAL,1972.0,08,193220.0,197208
TOTAL,1973.0,08,204200.0,197308
TOTAL,1974.0,08,197470.0,197408
TOTAL,1975.0,08,183750.0,197508
TOTAL,1976.0,08,119540.0,197608
TOTAL,1977.0,08,129320.0,197708
TOTAL,1978.0,08,94358.0,197808
TOTAL,1979.0,08,99339.0,197908
TOTAL,1980.0,08,50232.0,198008
TOTAL,1981.0,08,143936.0,198108
TOTAL,1982.0,08,91600.0,198208
TOTAL,1983.0,08,11528.0,198308
TOTAL,1984.0,08,186504.0,198408
TOTAL,1985.0,08,216000.0,198508
TOTAL,1986.0,08,195360.0,198608
TOTAL,1987.0,08,122990.0,198708
TOTAL,1988.0,08,140520.0,198808
TOTAL,1989.0,08,126254.0,198908
TOTAL,1990.0,08,22242.0,199008
TOTAL,1991.0,08,110108.0,199108
TOTAL,1992.0,08,16880.0,199208
TOTAL,1993.0,08,99150.0,199308
TOTAL,1994.0,08,192320.0,199408
TOTAL,1995.0,08,88300.0,199508
TOTAL,1996.0,08,111180.0,199608
TOTAL,1997.0,08,187376.0,199708
TOTAL,1998.0,08,161670.0,199808
TOTAL,1999.0,08,235050.046,199908
TOTAL,2000.0,08,191420.524,200008
TOTAL,2001.0,08,160218.438,200108
TOTAL,2002.0,08,253464.00400000002,200208
TOTAL,2003.0,08,198157.364,200308
TOTAL,2004.0,08,166134.485,200408
TOTAL,2005.0,08,113024.591,200508
TOTAL,2006.0,08,249124.60425,200608
TOTAL,2007.0,08,222780.44050000003,200708
TOTAL,2008.0,08,137592.091,200808
TOTAL,2009.0,08,163021.25738004415,200908
TOTAL,2010.0,08,216424.75595774094,201008
TOTAL,2011.0,08,299191.0521791153,201108
TOTAL,2012.0,08,322104.72555908095,201208
TOTAL,2013.0,08,263489.6893783931,201308
TOTAL,2014.0,08,149516.16591824475,201408
TOTAL,2015.0,08,232656.354,201508
TOTAL,2016.0,08,210653.7377286212,201608
TOTAL,2017.0,08,301781.82165531575,201708
TOTAL,2018.0,08,311426.1246139808,201808
TOTAL,2019.0,08,291731.5019006658,201908
TOTAL,2020.0,08,290723.8669320325,202008
TOTAL,2021.0,08,307940.5653325249,202108
TOTAL,2022.0,08,272857.78972308576,202208
TOTAL,2023.0,08,220401.1086023578,202308
TOTAL,2024.0,08,311561.07369628333,202408
TOTAL,2025.0,08,320840.64394490706,202508
TOTAL,1968.0,09,,196809
TOTAL,1969.0,09,45100.0,196909
TOTAL,1970.0,09,91930.0,197009
TOTAL,1971.0,09,37380.0,197109
TOTAL,1972.0,09,176820.0,197209
TOTAL,1973.0,09,201080.0,197309
TOTAL,1974.0,09,176392.0,197409
TOTAL,1975.0,09,147300.0,197509
TOTAL,1976.0,09,103720.0,197609
TOTAL,1977.0,09,111380.0,197709
TOTAL,1978.0,09,80932.0,197809
TOTAL,1979.0,09,80880.0,197909
TOTAL,1980.0,09,44642.0,198009
TOTAL,1981.0,09,124940.0,198109
TOTAL,1982.0,09,77320.0,198209
TOTAL,1983.0,09,11396.0,198309
TOTAL,1984.0,09,163808.0,198409
TOTAL,1985.0,09,193098.0,198509
TOTAL,1986.0,09,169530.0,198609
TOTAL,1987.0,09,107020.0,198709
TOTAL,1988.0,09,119760.0,198809
TOTAL,1989.0,09,96372.0,198909
TOTAL,1990.0,09,17814.0,199009
TOTAL,1991.0,09,92880.0,199109
TOTAL,1992.0,09,11341.0,199209
TOTAL,1993.0,09,84746.0,199309
TOTAL,1994.0,09,170300.0,199409
TOTAL,1995.0,09,70037.0,199509
TOTAL,1996.0,09,95820.0,199609
TOTAL,1997.0,09,174916.0,199709
TOTAL,1998.0,09,139300.0,199809
TOTAL,1999.0,09,210512.7,199909
TOTAL,2000.0,09,166899.6,200009
TOTAL,2001.0,09,129657.839,200109
TOTAL,2002.0,09,233151.937,200209
TOTAL,2003.0,09,176988.653,200309
TOTAL,2004.0,09,145121.986,200409
TOTAL,2005.0,09,103003.65299999999,200509
TOTAL,2006.0,09,223394.016,200609
TOTAL,2007.0,09,198035.55,200709
TOTAL,2008.0,09,114085.481,200809
TOTAL,2009.0,09,145007.3878870011,200909
TOTAL,2010.0,09,192593.06843387417,201009
TOTAL,2011.0,09,270349.71122509975,201109
TOTAL,2012.0,09,293567.95841229794,201209
TOTAL,2013.0,09,235808.8761260789,201309
TOTAL,2014.0,09,132913.6447657124,201409
TOTAL,2015.0,09,211679.19809465169,201509
TOTAL,2016.0,09,184441.79951769183,201609
TOTAL,2017.0,09,274586.0003644456,201709
TOTAL,2018.0,09,283828.1739627664,201809
TOTAL,2019.0,09,264659.82354568486,201909
TOTAL,2020.0,09,263404.2193549406,202009
TOTAL,2021.0,09,275323.1237734051,202109
TOTAL,2022.0,09,239020.14323742906,202209
TOTAL,2023.0,09,192540.3103766039,202309
TOTAL,2024.0,09,279917.58532982966,202409
TOTAL,2025.0,09,293292.5236378533,202509
TOTAL,1968.0,10,,196810
TOTAL,1969.0,10,34000.0,196910
TOTAL,1970.0,10,75740.0,197010
TOTAL,1971.0,10,25780.0,197110
TOTAL,1972.0,10,158410.0,197210
TOTAL,1973.0,10,172042.0,197310
TOTAL,1974.0,10,151042.0,197410
TOTAL,1975.0,10,116540.0,197510
TOTAL,1976.0,10,83220.0,197610
TOTAL,1977.0,10,87750.0,197710
TOTAL,1978.0,10,65278.0,197810
TOTAL,1979.0,10,64592.0,197910
TOTAL,1980.0,10,48060.0,198010
TOTAL,1981.0,10,100494.0,198110
TOTAL,1982.0,10,66820.0,198210
TOTAL,1983.0,10,8950.0,198310
TOTAL,1984.0,10,149658.0,198410
TOTAL,1985.0,10,166320.0,198510
TOTAL,1986.0,10,144930.0,198610
TOTAL,1987.0,10,89477.0,198710
TOTAL,1988.0,10,93590.0,198810
TOTAL,1989.0,10,77900.0,198910
TOTAL,1990.0,10,14248.0,199010
TOTAL,1991.0,10,72610.0,199110
TOTAL,1992.0,10,9387.0,199210
TOTAL,1993.0,10,71360.0,199310
TOTAL,1994.0,10,142386.0,199410
TOTAL,1995.0,10,48830.0,199510
TOTAL,1996.0,10,79380.0,199610
TOTAL,1997.0,10,157612.0,199710
TOTAL,1998.0,10,116122.0,199810
TOTAL,1999.0,10,192953.845,199910
TOTAL,2000.0,10,144633.78,200010
TOTAL,2001.0,10,112620.0,200110
TOTAL,2002.0,10,214172.358,200210
TOTAL,2003.0,10,157013.505,200310
TOTAL,2004.0,10,123100.936,200410
TOTAL,2005.0,10,88172.293,200510
TOTAL,2006.0,10,195877.00567,200610
TOTAL,2007.0,10,171598.78205,200710
TOTAL,2008.0,10,95592.91399999999,200810
TOTAL,2009.0,10,126304.1403543591,200910
TOTAL,2010.0,10,166442.1627326951,201010
TOTAL,2011.0,10,232613.36962708546,201110
TOTAL,2012.0,10,259870.24103974178,201210
TOTAL,2013.0,10,207669.8489175951,201310
TOTAL,2014.0,10,112508.91312476835,201410
TOTAL,2015.0,10,191872.31869653653,201510
TOTAL,2016.0,10,158290.85279443205,201610
TOTAL,2017.0,10,246202.3530358516,201710
TOTAL,2018.0,10,252341.15511680915,201810
TOTAL,2019.0,10,235435.81092910926,201910
TOTAL,2020.0,10,244997.0408122843,202010
TOTAL,2021.0,10,245821.78301822388,202110
TOTAL,2022.0,10,203078.1761435427,202210
TOTAL,2023.0,10,161705.77918560346,202310
TOTAL,2024.0,10,250464.12760580337,202410
TOTAL,2025.0,10,253543.57662070112,202510
TOTAL,1968.0,11,,196811
TOTAL,1969.0,11,21400.0,196911
TOTAL,1970.0,11,59421.0,197011
TOTAL,1971.0,11,16320.0,197111
TOTAL,1972.0,11,169479.0,197211
TOTAL,1973.0,11,139946.0,197311
TOTAL,1974.0,11,138777.0,197411
TOTAL,1975.0,11,96349.0,197511
TOTAL,1976.0,11,59068.0,197611
TOTAL,1977.0,11,73100.0,197711
TOTAL,1978.0,11,54995.0,197811
TOTAL,1979.0,11,51062.0,197911
TOTAL,1980.0,11,42277.0,198011
TOTAL,1981.0,11,72142.0,198111
TOTAL,1982.0,11,68120.0,198211
TOTAL,1983.0,11,5655.0,198311
TOTAL,1984.0,11,150536.0,198411
TOTAL,1985.0,11,149325.0,198511
TOTAL,1986.0,11,117466.0,198611
TOTAL,1987.0,11,70667.0,198711
TOTAL,1988.0,11,67580.0,198811
TOTAL,1989.0,11,55050.0,198911
TOTAL,1990.0,11,22670.0,199011
TOTAL,1991.0,11,50459.0,199111
TOTAL,1992.0,11,7069.0,199211
TOTAL,1993.0,11,61100.0,199311
TOTAL,1994.0,11,116188.0,199411
TOTAL,1995.0,11,33722.0,199511
TOTAL,1996.0,11,65180.0,199611
TOTAL,1997.0,11,147784.0,199711
TOTAL,1998.0,11,94156.0,199811
TOTAL,1999.0,11,164448.6,199911
TOTAL,2000.0,11,115898.256,200011
TOTAL,2001.0,11,93020.0,200111
TOTAL,2002.0,11,197839.24800000002,200211
TOTAL,2003.0,11,129692.566,200311
TOTAL,2004.0,11,99842.301,200411
TOTAL,2005.0,11,72732.996,200511
TOTAL,2006.0,11,169698.9563,200611
TOTAL,2007.0,11,139118.64522,200711
TOTAL,2008.0,11,75128.47099999999,200811
TOTAL,2009.0,11,114413.64645139835,200911
TOTAL,2010.0,11,137804.09758646582,201011
TOTAL,2011.0,11,203004.36964717016,201111
TOTAL,2012.0,11,226208.76462764025,201211
TOTAL,2013.0,11,177091.82796033102,201311
TOTAL,2014.0,11,91653.98327071848,201411
TOTAL,2015.0,11,172221.80835773656,201511
TOTAL,2016.0,11,134674.95237345115,201611
TOTAL,2017.0,11,217981.57652247592,201711
TOTAL,2018.0,11,220014.47034308757,201811
TOTAL,2019.0,11,209211.43609871692,201911
TOTAL,2020.0,11,216399.02083902294,202011
TOTAL,2021.0,11,218584.6622444485,202111
TOTAL,2022.0,11,170008.92011930654,202211
TOTAL,2023.0,11,134163.6088369102,202311
TOTAL,2024.0,11,223780.33096863137,202411
TOTAL,2025.0,11,220489.84283760408,202511
TOTAL,1968.0,12,,196812
TOTAL,1969.0,12,9540.0,196912
TOTAL,1970.0,12,38510.0,197012
TOTAL,1971.0,12,7480.0,197112
TOTAL,1972.0,12,128270.0,197212
TOTAL,1973.0,12,121077.0,197312
TOTAL,1974.0,12,107595.0,197412
TOTAL,1975.0,12,83857.0,197512
TOTAL,1976.0,12,35556.0,197612
TOTAL,1977.0,12,53124.0,197712
TOTAL,1978.0,12,53225.0,197812
TOTAL,1979.0,12,44485.0,197912
TOTAL,1980.0,12,30890.0,198012
TOTAL,1981.0,12,52626.0,198112
TOTAL,1982.0,12,58378.0,198212
TOTAL,1983.0,12,4305.0,198312
TOTAL,1984.0,12,167406.0,198412
TOTAL,1985.0,12,147210.0,198512
TOTAL,1986.0,12,113798.0,198612
TOTAL,1987.0,12,45207.0,198712
TOTAL,1988.0,12,49593.0,198812
TOTAL,1989.0,12,31710.0,198912
TOTAL,1990.0,12,33324.0,199012
TOTAL,1991.0,12,29743.0,199112
TOTAL,1992.0,12,20942.0,199212
TOTAL,1993.0,12,73761.0,199312
TOTAL,1994.0,12,95656.0,199412
TOTAL,1995.0,12,16410.0,199512
TOTAL,1996.0,12,65136.0,199612
TOTAL,1997.0,12,142992.0,199712
TOTAL,1998.0,12,78242.0,199812
TOTAL,1999.0,12,137589.213,199912
TOTAL,2000.0,12,94211.27100000001,200012
TOTAL,2001.0,12,73520.0,200112
TOTAL,2002.0,12,191539.099,200212
TOTAL,2003.0,12,116592.225,200312
TOTAL,2004.0,12,77153.352,200412
TOTAL,2005.0,12,64023.585,200512
TOTAL,2006.0,12,147725.413,200612
TOTAL,2007.0,12,114652.67095,200712
TOTAL,2008.0,12,62049.915,200812
TOTAL,2009.0,12,109641.6938840349,200912
TOTAL,2010.0,12,135044.14453005436,201012
TOTAL,2011.0,12,213046.98209284974,201112
TOTAL,2012.0,12,254658.07062948617,201212
TOTAL,2013.0,12,162251.4958127548,201312
TOTAL,2014.0,12,74177.03191567858,201412
TOTAL,2015.0,12,155433.15047423792,201512
TOTAL,2016.0,12,116257.73108224853,201612
TOTAL,2017.0,12,206792.91621793192,201712
TOTAL,2018.0,12,190287.4557092473,201812
TOTAL,2019.0,12,182111.23376825626,201912
TOTAL,2020.0,12,214347.86475878977,202012
TOTAL,2021.0,12,206535.77976869064,202112
TOTAL,2022.0,12,151796.51059822022,202212
TOTAL,2023.0,12,127439.21119897117,202312
TOTAL,2024.0,12,205568.58212608838,202412
TOTAL,2025.0,12,0.0,202512
